ticker,event_type,direction,confidence,url,publish_date,event_type_canonical
2330.TW,employee_compensation_increase,1,0.85,https://finance.technews.tw/2026/04/22/the-annual-plan-for-firewood-collection-has-been-finalized/,2026-04-22 11:45:00,corporate_events
2330.TW,record_dividend_payout,1,0.9,https://finance.technews.tw/2026/04/22/the-annual-plan-for-firewood-collection-has-been-finalized/,2026-04-22 11:45:00,corporate_events
2330.TW,large_hiring_expansion,1,0.85,https://finance.technews.tw/2026/04/22/the-annual-plan-for-firewood-collection-has-been-finalized/,2026-04-22 11:45:00,corporate_events
2330.TW,brand_valuation_ranking,0,0.85,https://technews.tw/2026/03/12/2026-global-most-valuable-brands-ranking/,2026-03-12 14:40:00,analyst_and_market_sentiment
2330.TW,advanced_packaging_bottleneck,0,0.8,https://technews.tw/2026/01/09/apple-nvidia-tsmc-cowos/,2026-01-09 10:50:00,supply_chain
2330.TW,customer_competition_risk,-1,0.75,https://technews.tw/2026/01/09/apple-nvidia-tsmc-cowos/,2026-01-09 10:50:00,competitive_dynamics
2330.TW,stock_price_decline,-1,0.9,https://finance.technews.tw/2026/03/31/hedge-fund-stock-market/,2026-03-31 09:30:00,analyst_and_market_sentiment
2330.TW,competitive_pressure,-1,0.75,https://technews.tw/2026/06/22/samsungs-2nm-process-still-lags-behind-tsmcs-n2p/,2026-06-22 16:15:00,competitive_dynamics
2454.TW,process_technology_advantage,1,0.85,https://technews.tw/2026/06/22/samsungs-2nm-process-still-lags-behind-tsmcs-n2p/,2026-06-22 16:15:00,technology_advancement
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2026/03/05/meta-enters-the-ai-%e2%80%8b%e2%80%8bhardware-market/,2026-03-05 10:50:00,capacity_expansion
2317.TW,major_product_component_supply,1,0.85,https://technews.tw/2026/06/25/apple-to-begin-foldable-iphone-production-in-july-after-resolving-hinge-issues/,2026-06-25 08:50:00,supply_chain
2330.TW,competitive_advantage_reinforcement,1,0.75,https://finance.technews.tw/2025/11/11/intels-foundry-business-revenue-is-projected-to-be-approximately-120-million-in-2025/,2025-11-11 16:30:00,competitive_dynamics
2330.TW,product_adoption,1,0.7,https://technews.tw/2025/08/05/broadcom-jericho4-network-chip/,2025-08-05 08:45:00,product_launch_and_development
6239.TW,driver_quality_initiative,1,0.7,https://technews.tw/2026/05/29/microsoft-admits-faulty-drivers-were-killing-windows-11-battery-life-for-years/,2026-05-29 15:00:00,product_launch_and_development
2327.TW,supply_tightening,1,0.95,https://finance.technews.tw/2026/05/14/mlcc-495/,2026-05-14 10:38:00,supply_chain
2327.TW,price_increase,1,0.85,https://finance.technews.tw/2026/05/14/mlcc-495/,2026-05-14 10:38:00,pricing_and_margins
2327.TW,earnings_upgrade,1,0.9,https://finance.technews.tw/2026/05/14/mlcc-495/,2026-05-14 10:38:00,financial_performance
2327.TW,target_price_increase,1,0.95,https://finance.technews.tw/2026/05/14/mlcc-495/,2026-05-14 10:38:00,analyst_and_market_sentiment
2327.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/05/14/mlcc-495/,2026-05-14 10:38:00,capacity_expansion
2330.TW,capital_investment_expansion,1,0.9,https://technews.tw/2026/01/19/howard-lutnick-breaks-down-recent-250b-trade-deal-with-taiwan/,2026-01-19 09:00:00,capacity_expansion
2308.TW,renewable_energy_contract,1,0.85,https://technews.tw/2025/07/02/ardenetc-cooperates-with-delta-energy-on-small-hydropower/,2025-07-02 13:29:00,corporate_events
2330.TW,product_launch,1,0.85,https://finance.technews.tw/2026/06/02/nvidia-and-mediatek-unveil-rtx-spark-super-chip/,2026-06-02 09:10:00,product_launch_and_development
2454.TW,design_partnership,1,0.8,https://finance.technews.tw/2026/06/02/nvidia-and-mediatek-unveil-rtx-spark-super-chip/,2026-06-02 09:10:00,strategic_partnership
2330.TW,order_win,1,0.85,https://finance.technews.tw/2026/03/05/broadcom-inc-announces-first-quarter-fiscal-year-2026-financial-results/,2026-03-05 09:00:00,order_dynamics
2330.TW,partnership_announcement,1,0.85,https://finance.technews.tw/2026/05/29/mediatek-joins-forces-with-nvidia-and-intel-in-the-new-era-of-agent-ai/,2026-05-29 17:45:00,strategic_partnership
2454.TW,strategic_opportunity,1,0.8,https://finance.technews.tw/2026/05/29/mediatek-joins-forces-with-nvidia-and-intel-in-the-new-era-of-agent-ai/,2026-05-29 17:45:00,corporate_events
2330.TW,industry_award,1,0.9,https://technews.tw/2025/07/29/sia-2025-highest-industry-honor/,2025-07-29 13:30:00,analyst_and_market_sentiment
2330.TW,supply_contract_expansion,1,0.8,https://finance.technews.tw/2025/11/06/sk-hynix-raises-hbm4-prices-over-50-percent/,2025-11-06 09:40:00,order_dynamics
2330.TW,reduced_market_access,-1,0.85,https://technews.tw/2025/09/11/chinas-ai-chips-will-explode-in-volume/,2025-09-11 15:45:00,geopolitical_and_regulatory
3711.TW,positive_outlook,1,0.75,https://technews.tw/2026/04/24/ase-bullish-emerging-applications-drones-robots/,2026-04-24 18:10:00,financial_performance
2330.TW,competitive_loss,-1,0.75,https://technews.tw/2025/08/12/samsung-to-invest-more-in-chip-packaging-in-the-us/,2025-08-12 10:17:00,competitive_dynamics
2330.TW,index_concentration,1,0.7,https://finance.technews.tw/2026/06/24/00631l-0050/,2026-06-24 17:23:00,analyst_and_market_sentiment
2408.TW,market_recovery,1,0.85,https://finance.technews.tw/2025/07/10/nanya-fr-25q2/,2025-07-10 17:44:00,market_dynamics
2330.TW,technology_partnership,1,0.85,https://finance.technews.tw/2026/06/01/tsmc-is-adopting-nvidias-cuda-x-services-and-ai-technology/,2026-06-01 16:50:00,strategic_partnership
2382.TW,product_innovation,1,0.75,https://finance.technews.tw/2025/08/26/techman-robot-ipo/,2025-08-26 18:15:00,product_launch_and_development
2330.TW,index_weight_milestone,1,0.95,https://finance.technews.tw/2026/02/02/taiwan-surpasses-china-in-emerging-markets-index/,2026-02-02 15:00:00,analyst_and_market_sentiment
2330.TW,advanced_packaging_competition,-1,0.65,https://technews.tw/2026/06/18/threads-facebook-intel-tsmc-cpo-arguements/,2026-06-18 12:23:00,competitive_dynamics
3231.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2025/07/29/h20-chips/,2025-07-29 11:16:00,capacity_expansion
3231.TW,order_win,1,0.8,https://finance.technews.tw/2025/07/29/h20-chips/,2025-07-29 11:16:00,order_dynamics
2330.TW,capacity_constraint,1,0.85,https://technews.tw/2025/12/15/nvidia-h200-chip-china-demand/,2025-12-15 15:05:00,capacity_expansion
3017.TW,market_growth_and_expansion,1,0.85,https://finance.technews.tw/2025/11/06/top-100-foreign-investors/,2025-11-06 12:36:00,market_dynamics
2330.TW,product_validation,1,0.75,https://technews.tw/2026/06/03/nanya-technology-2026-05-revenue/,2026-06-03 18:28:00,product_launch_and_development
3017.TW,analyst_upgrade,1,0.95,https://finance.technews.tw/2026/04/29/avc-ai-server/,2026-04-29 09:54:00,analyst_and_market_sentiment
3017.TW,margin_expansion,1,0.9,https://finance.technews.tw/2026/04/29/avc-ai-server/,2026-04-29 09:54:00,pricing_and_margins
3017.TW,product_mix_improvement,1,0.9,https://finance.technews.tw/2026/04/29/avc-ai-server/,2026-04-29 09:54:00,pricing_and_margins
3017.TW,major_customer_wins,1,0.85,https://finance.technews.tw/2026/04/29/avc-ai-server/,2026-04-29 09:54:00,order_dynamics
2357.TW,strategic_partnership,1,0.85,https://technews.tw/2025/09/09/asus-and-chang-gung-memorial-hospital/,2025-09-09 18:14:00,strategic_partnership
2327.TW,revenue_growth,1,0.9,https://finance.technews.tw/2026/05/07/stockpiling/,2026-05-07 17:48:00,revenue_growth
3665.TW,ai_growth_opportunity,1,0.95,https://finance.technews.tw/2026/02/25/design-in/,2026-02-25 17:52:00,ai_demand
3665.TW,business_transformation,1,0.9,https://finance.technews.tw/2026/02/25/design-in/,2026-02-25 17:52:00,corporate_events
3665.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/02/25/design-in/,2026-02-25 17:52:00,capacity_expansion
3665.TW,strategic_acquisition,1,0.85,https://finance.technews.tw/2026/02/25/design-in/,2026-02-25 17:52:00,corporate_events
2330.TW,strong_demand_and_guidance,1,0.9,https://finance.technews.tw/2026/01/19/tsmc-1780-stock-price/,2026-01-19 14:00:00,market_dynamics
2330.TW,tariff_agreement,1,0.85,https://finance.technews.tw/2026/01/19/tsmc-1780-stock-price/,2026-01-19 14:00:00,geopolitical_and_regulatory
2330.TW,capex_investment,1,0.85,https://finance.technews.tw/2026/01/19/tsmc-1780-stock-price/,2026-01-19 14:00:00,capacity_expansion
3443.TW,revenue_growth_acceleration,1,0.9,https://technews.tw/2026/05/08/bofa-see-guc-2026/,2026-05-08 09:16:00,revenue_growth
3443.TW,product_expansion,1,0.85,https://technews.tw/2026/05/08/bofa-see-guc-2026/,2026-05-08 09:16:00,product_launch_and_development
3443.TW,earnings_revision_upward,1,0.95,https://technews.tw/2026/05/08/bofa-see-guc-2026/,2026-05-08 09:16:00,financial_performance
3443.TW,price_target_increase,1,0.95,https://technews.tw/2026/05/08/bofa-see-guc-2026/,2026-05-08 09:16:00,analyst_and_market_sentiment
2330.TW,natural_disaster_impact,0,0.7,https://finance.technews.tw/2025/12/28/a-perceptible-earthquake-occurred-in-taiwan-at-2305/,2025-12-28 00:05:00,corporate_events
3711.TW,industry_leadership_commentary,1,0.85,https://finance.technews.tw/2026/06/24/unveiling-the-irreplaceable-competitive-advantage-of-taiwans-semiconductor-industry/,2026-06-24 12:00:00,analyst_and_market_sentiment
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2026/01/15/the-potential-impact-of-the-reciprocal-tariff-negotiations-between-taiwan-and-the-united-states-on-taiwans-future-economy/,2026-01-15 08:00:00,capacity_expansion
2330.TW,supply_disruption,-1,0.75,https://technews.tw/2026/02/05/heavy-snowfall-in-aomori/,2026-02-05 08:30:00,supply_chain
2337.TW,earnings_beat,1,0.95,https://finance.technews.tw/2026/04/28/rising-memory-prices-boosted-macronixs-strong-first-quarter-financial-performance/,2026-04-28 08:00:00,financial_performance
2337.TW,price_increase,1,0.92,https://finance.technews.tw/2026/04/28/rising-memory-prices-boosted-macronixs-strong-first-quarter-financial-performance/,2026-04-28 08:00:00,pricing_and_margins
2337.TW,product_expansion,1,0.88,https://finance.technews.tw/2026/04/28/rising-memory-prices-boosted-macronixs-strong-first-quarter-financial-performance/,2026-04-28 08:00:00,product_launch_and_development
6488.TWO,quantum_technology_expansion,1,0.85,https://technews.tw/2026/01/13/sas-globalwafers-intrinsic-fz-material/,2026-01-13 17:15:00,technology_advancement
2330.TW,supply_chain_expansion,1,0.8,https://finance.technews.tw/2025/07/30/hta-focuses-on-thermal-interface-solutions/,2025-07-30 09:00:00,supply_chain
2330.TW,supply_contract,1,0.8,https://technews.tw/2026/04/26/meta-partners-with-aws-on-graviton-chips-to-power-agentic-ai/,2026-04-26 17:09:00,order_dynamics
2308.TW,product_development,1,0.85,https://technews.tw/2026/04/30/fuel-cell-bloom-energy-delta/,2026-04-30 16:47:00,product_launch_and_development
2330.TW,partnership_validation,1,0.85,https://technews.tw/2026/06/01/qualcomm-computex-2026-keynote/,2026-06-01 20:21:00,strategic_partnership
2330.TW,technology_advancement,1,0.75,https://technews.tw/2025/09/19/semicon-taiwan-2025-soi/,2025-09-19 07:30:00,technology_advancement
3653.TW,product_launch,1,0.75,https://technews.tw/2025/11/14/nvidia-rubin-gpu/,2025-11-14 07:00:00,product_launch_and_development
2454.TW,partnership_announcement,1,0.7,https://technews.tw/2026/01/27/counterpoint-research-see-ai-asic/,2026-01-27 16:18:00,strategic_partnership
3481.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2025/09/08/glass-has-become-a-hot-new-substrate-material/,2025-09-08 11:00:00,capacity_expansion
2330.TW,capacity_expansion_delay,-1,0.75,https://technews.tw/2025/09/18/tsmc-chiayi-plan/,2025-09-18 13:45:00,capacity_expansion
2408.TW,positive_industry_cycle,1,0.95,https://finance.technews.tw/2026/01/20/morgan-stanley-gives-nanya-technology-an-outperform-target-price-of-nt298/,2026-01-20 09:40:00,market_dynamics
2408.TW,earnings_beat,1,0.9,https://finance.technews.tw/2026/01/20/morgan-stanley-gives-nanya-technology-an-outperform-target-price-of-nt298/,2026-01-20 09:40:00,financial_performance
2408.TW,supply_advantage,1,0.92,https://finance.technews.tw/2026/01/20/morgan-stanley-gives-nanya-technology-an-outperform-target-price-of-nt298/,2026-01-20 09:40:00,competitive_dynamics
3711.TW,capacity_expansion,1,0.85,https://technews.tw/2026/02/12/rumors-suggest-that-the-target-for-innoluxs-southern-taiwan-science-park-plant-5-sale-is-not-micron/,2026-02-12 11:30:00,capacity_expansion
2330.TW,asset_sale,0,0.7,https://technews.tw/2026/02/12/rumors-suggest-that-the-target-for-innoluxs-southern-taiwan-science-park-plant-5-sale-is-not-micron/,2026-02-12 11:30:00,corporate_events
2330.TW,market_concentration_risk,0,0.75,https://finance.technews.tw/2026/01/07/tsmc-taiwan-stock-market/,2026-01-07 12:45:00,market_dynamics
2330.TW,export_restrictions,-1,0.95,https://finance.technews.tw/2025/09/02/trump-revokes-tsmcs-procurement-exemption-for-its-nanjing-plant-in-china/,2025-09-02 22:20:00,geopolitical_and_regulatory
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2026/06/25/guc-0625-cpo-and-cowos/,2026-06-25 16:17:00,capacity_expansion
2317.TW,ai_supply_chain_expansion,1,0.85,https://technews.tw/2026/03/30/how-taiwan-firms-compete-in-ai-server-rack-market/,2026-03-30 08:00:00,supply_chain
2330.TW,supply_disruption,-1,0.65,https://technews.tw/2026/03/13/iranian-attack-disrupts-qatars-helium-supply/,2026-03-13 17:20:00,supply_chain
2330.TW,market_valuation_assessment,0,0.75,https://finance.technews.tw/2026/05/07/turnover-rate/,2026-05-07 08:21:00,analyst_and_market_sentiment
6515.TW,capacity_expansion,1,0.85,https://technews.tw/2026/03/19/chip-testing-become-important/,2026-03-19 16:54:00,capacity_expansion
2360.TW,capacity_expansion,1,0.85,https://technews.tw/2026/03/19/chip-testing-become-important/,2026-03-19 16:54:00,capacity_expansion
2330.TW,government_subsidies,1,0.9,https://technews.tw/2026/02/27/tsmc-received-a-subsidy-of-151-4-billion-yuan-from-the-governments-of-the-united-states-japan-germany-and-china-in-2-years/,2026-02-27 23:01:00,geopolitical_and_regulatory
2330.TW,capacity_expansion,1,0.9,https://technews.tw/2026/02/27/tsmc-received-a-subsidy-of-151-4-billion-yuan-from-the-governments-of-the-united-states-japan-germany-and-china-in-2-years/,2026-02-27 23:01:00,capacity_expansion
2330.TW,geographic_expansion,1,0.9,https://technews.tw/2026/02/27/tsmc-received-a-subsidy-of-151-4-billion-yuan-from-the-governments-of-the-united-states-japan-germany-and-china-in-2-years/,2026-02-27 23:01:00,capacity_expansion
2330.TW,supply_relationship_issue,-1,0.75,https://finance.technews.tw/2025/12/24/major-personnel-changes-are-coming-to-the-top-management-of-tel-in-taiwan/,2025-12-24 19:00:00,supply_chain
3105.TWO,price_increase,1,0.85,https://finance.technews.tw/2026/04/17/win-stock-price-new-high/,2026-04-17 17:50:00,pricing_and_margins
2408.TW,competitive_pressure,-1,0.75,https://technews.tw/2025/07/24/cxmt-design-change-delays-mass-production-to-the-end-of-the-year/,2025-07-24 15:50:00,competitive_dynamics
2330.TW,capex_guidance_increase,1,0.9,https://technews.tw/2026/01/19/ai-demand-exceeds-expectations-taiwan-wont-be-weakened/,2026-01-19 14:20:00,capacity_expansion
2330.TW,capacity_shift,-1,0.85,https://technews.tw/2026/06/22/tsmc-reportedly-cuts-28nm-capacity-affirms-mature-process-strategy-unchanged/,2026-06-22 16:50:00,capacity_expansion
2303.TW,order_win,1,0.75,https://technews.tw/2026/06/22/tsmc-reportedly-cuts-28nm-capacity-affirms-mature-process-strategy-unchanged/,2026-06-22 16:50:00,order_dynamics
2330.TW,demand_uplift_from_customer_product_launch,1,0.75,https://technews.tw/2025/12/08/nvidia-gtc-2026/,2025-12-08 08:05:00,market_dynamics
2330.TW,market_share_gain,1,0.85,https://technews.tw/2026/04/10/qualcomm-samsung-tsmc-2nm-yield/,2026-04-10 11:34:00,market_dynamics
6239.TW,yield_issue,-1,0.9,https://technews.tw/2026/04/10/qualcomm-samsung-tsmc-2nm-yield/,2026-04-10 11:34:00,technology_advancement
2330.TW,competitive_advantage,1,0.7,https://technews.tw/2025/07/11/intel-ceo-lip-bu-tan-admit-intel-not-in-the-top-10-semiconductor-companies/,2025-07-11 10:57:00,competitive_dynamics
2330.TW,supply_chain_sustainability,1,0.85,https://finance.technews.tw/2025/08/30/tsmc-releases-2024-responsible-supply-chain-report/,2025-08-30 14:00:00,supply_chain
2308.TW,technology_adoption_opportunity,1,0.75,https://technews.tw/2025/07/09/why-does-ai-server-need-high-voltage-dc-hvdc/,2025-07-09 08:00:00,technology_advancement
2308.TW,product_platform_upgrade,1,0.75,https://technews.tw/2025/09/05/2025-ai-server-material-upgrade/,2025-09-05 15:47:00,product_launch_and_development
2383.TW,product_platform_upgrade,1,0.75,https://technews.tw/2025/09/05/2025-ai-server-material-upgrade/,2025-09-05 15:47:00,product_launch_and_development
3037.TW,demand_growth,1,0.8,https://technews.tw/2025/09/05/2025-ai-server-material-upgrade/,2025-09-05 15:47:00,market_dynamics
2313.TW,product_platform_upgrade,1,0.75,https://technews.tw/2025/09/05/2025-ai-server-material-upgrade/,2025-09-05 15:47:00,product_launch_and_development
2330.TW,advanced_packaging_expansion,1,0.75,https://technews.tw/2026/04/19/touch-taiwan-new-applications-of-glass-and-micro-led/,2026-04-19 10:00:00,capacity_expansion
6239.TW,optical_communication_expansion,1,0.85,https://technews.tw/2026/04/19/touch-taiwan-new-applications-of-glass-and-micro-led/,2026-04-19 10:00:00,product_launch_and_development
3481.TW,glass_substrate_development,1,0.8,https://technews.tw/2026/04/19/touch-taiwan-new-applications-of-glass-and-micro-led/,2026-04-19 10:00:00,technology_advancement
2330.TW,tariff_impact_with_mitigation,0,0.75,https://technews.tw/2025/08/13/semiconductor-tariffs-impact-mature-processes-and-second-tier-foundries/,2025-08-13 10:00:00,geopolitical_and_regulatory
2303.TW,tariff_disruption,-1,0.8,https://technews.tw/2025/08/13/semiconductor-tariffs-impact-mature-processes-and-second-tier-foundries/,2025-08-13 10:00:00,geopolitical_and_regulatory
